1718023544,1
1718024234,0
1718024707,0
1718025024,1
1718025594,1
1718026631,0
1718027536,1
1718028343,1
1718028720,1
1718029568,1
1718029920,1
1718030727,1
1718031014,1
1718031850,1
1718032271,1
1718032822,1
1718033706,0
1718034219,0
1718034658,0
1718035425,0
1718035997,0
1718036349,0
1718037323,0
1718037842,0
1718038454,0
1718038767,0
1718039451,0
1718040054,0
1718040578,1
1718041459,1
1718041736,1
1718042800,1
1718043083,1
1718043792,0
1718044368,0
1718044750,0
1718045715,0
1718046287,0
1718046950,0
1718047437,0
1718047974,0
1718048626,0
1718049223,0
1718049784,0
1718050529,1
1718050785,1
1718051734,0
1718051995,0
1718052816,0
1718053142,0
1718054079,0
1718054414,0
1718054937,0
1718055726,0
1718056451,0
1718056976,0
1718057385,0
1718058245,0
1718058598,0
1718059585,0
1718059807,0
1718060685,0
1718061344,0
1718062454,0
1718063054,0
1718063519,0
1718064151,0
1718064604,0
1718065190,0
1718065929,0
1718066416,0
1718067240,0
1718067683,0
1718068278,0
1718069236,0
1718069436,0
1718070008,0
1718070581,0
1718071157,0
1718072013,0
1718072427,0
1718073398,0
1718073798,0
1718074177,0
1718074944,0
1718075651,0
1718076069,0
1718076954,0
1718077413,0
1718078169,0
1718078755,0
1718078996,0
1718079635,0
1718080476,0
1718080764,0
1718081789,0
1718082180,0
1718082984,0
1718083172,0
1718083883,0
1718084628,0
1718085276,0
1718085719,0
1718086359,0
1718087094,0
1718087748,0
1718088207,0
1718088899,0
1718089185,0
1718089889,0
1718090381,0
1718091092,0
1718091596,0
1718092394,0
1718093194,0
1718093755,0
1718093932,0
1718094535,0
1718095569,0
1718096211,0
1718096501,0
1718096989,0
1718098255,0
1718098724,0
1718099392,0
1718100085,0
1718100616,0
1718101409,0
1718101753,0
1718102757,0
1718103002,0
1718103928,0
1718104426,0
1718104762,0
1718105699,0
1718106020,0
1718106620,0
1718107237,0
1718108123,0
1718108515,0
1718109370,0
1718109918,0
1718110320,0
1718111145,0
1718111451,0
1718112022,0
1718113028,0
1718113280,0
1718114204,0
1718114439,0
1718115130,0
1718115972,0
1718116515,0
1718116760,0
1718117625,0
1718118212,0
1718118511,0
1718119506,0
1718120036,0
1718120543,0
1718121001,0
1718121885,0
1718122176,0
1718122804,0
1718123811,0
1718124375,0
1718124760,0
1718125350,0
1718125715,0
1718126584,0
1718127112,0
1718127742,0
1718128353,0
1718128919,1
1718129782,1
1718130369,0
1718130895,0
1718131301,0
1718131786,0
1718132680,0
1718133240,0
1718133707,0
1718134325,0
1718134797,0
1718135509,0
1718136246,0
1718136646,0
1718137311,0
1718137846,0
1718138481,1
1718139142,0
1718139859,0
1718140180,0
1718140849,0
1718141361,0
1718142059,0
1718142983,0
1718143319,0
1718143734,0
1718144628,0
1718145380,0
1718145685,0
1718146173,0
1718146994,0
1718147436,0
1718148180,0
1718148662,0
1718149557,0
1718150124,0
1718150522,0
1718151037,0
1718152014,0
1718152125,0
1718153223,0
1718153367,0
1718154282,0
1718154875,0
1718155558,0
1718155714,0
1718156338,0
1718157336,0
1718157820,0
1718158192,0
1718158752,0
1718159757,0
1718159981,0
1718160845,0
1718161153,0
1718161719,0
1718162574,0
1718163086,0
1718164028,0
1718164527,0
1718165177,0
1718165475,0
1718165981,0
1718166956,0
1718167494,0
1718167800,0
1718168377,0
1718169210,0
1718169763,0
1718170250,0
1718171179,0
1718171461,0
1718172258,0
1718172716,0
1718173227,0
1718174017,0
1718174419,0
1718174988,0
1718176016,0
1718176129,0
1718177216,0
1718178386,0
1718178519,0
1718179340,0
1718180210,0
1718180452,0
1718181155,0
1718181599,0
1718182938,0
1718184431,0
1718184681,0
1718186216,0
1718187085,0
1718187838,0
1718189095,1
1718189426,1
1718190375,0
1718190906,0
1718191423,0
1718192149,0
1718192777,0
1718193080,0
1718193819,0
1718194536,0
1718194836,0
1718195492,0
1718196382,0
1718197032,0
1718197152,0
1718198045,0
1718198569,0
1718199150,0
1718199911,0
1718200318,0
1718200871,0
1718201793,0
1718202190,0
1718202908,0
1718203243,0
1718203895,0
1718204673,0
1718204954,0
1718205938,0
1718206434,0
1718207216,0
1718207520,0
1718208155,0
1718208924,0
1718209548,0
1718209982,0
1718210519,0
1718211389,0
1718211733,0
1718212405,0
1718212723,0
1718213402,0
1718214217,0
1718214925,0
1718215124,0
1718216032,0
1718216813,0
1718216956,0
1718217709,0
1718218323,0
1718218716,0
1718219747,1
1718220144,0
1718220853,1
1718221303,1
1718221731,1
1718222345,0
1718223057,0
1718223655,0
1718224902,0
1718225398,0
1718226193,0
1718226865,0
1718227278,0
1718228139,0
1718228689,0
1718228953,0
1718230334,0
1718231056,0
1718231607,0
1718232142,0
1718232509,0
1718233110,0
1718233948,0
1718234531,0
1718235127,0
1718235572,0
1718236562,0
1718237170,0
1718237796,0
1718237909,0
1718238529,0
1718239146,0
1718239841,0
1718240793,0
1718240950,0
1718241677,0
1718242312,0
1718242782,0
1718243498,0
1718244367,0
1718244505,0
1718245124,0
1718245975,0
1718246664,0
1718247245,0
1718247873,0
1718248165,0
1718248914,0
1718249346,0
1718250357,0
1718250770,0
1718251274,0
1718252126,0
1718252480,0
1718253372,0
1718253619,0
1718254561,0
1718254855,0
1718255322,0
1718255919,0
1718256980,0
1718257621,0
1718257913,0
1718258544,0
1718259168,0
1718259867,0
1718260537,0
1718261108,0
1718262117,0
1718262757,0
1718263380,0
1718263955,0
1718264729,0
1718265421,0
1718266769,0
1718268270,0
1718268875,0
1718269191,0
1718270038,0
1718270445,0
1718271080,0
1718272035,0
1718272335,0
1718272899,0
1718273778,0
1718274154,0
1718274926,0
1718275346,0
1718275960,0
1718276622,0
1718277219,0
1718277822,0
1718278478,0
1718278906,0
1718279781,0
1718280008,0
1718281017,0
1718281333,0
1718282227,0
1718282497,0
1718283150,0
1718283630,0
1718284243,0
1718285126,0
1718286106,0
1718286522,0
1718287133,0
1718288147,0
1718288806,0
1718289080,0
1718290005,0
1718290608,0
1718291015,0
1718291718,0
1718292520,0
1718293450,0
1718293838,0
1718294462,0
1718295399,0
1718295873,0
1718296319,0
1718296794,0
1718297556,0
1718298020,0
1718298880,0
1718299210,0
1718299881,0
1718300464,0
1718301040,0
1718301607,0
1718302307,0
1718303180,0
1718303754,0
1718304114,0
1718304886,0
1718305191,0
1718305991,0
1718306630,0
1718307101,0
1718307719,0
1718308132,0
1718308709,0
1718309760,0
1718309928,0
1718310556,0
1718311283,0
1718311883,0
1718312606,0
1718313250,0
1718314007,0
1718314584,0
1718315225,0
1718315450,0
1718315973,0
1718316902,0
1718317152,0
1718318112,0
1718318668,0
1718319224,0
1718319721,0
1718320352,0
1718321046,0
1718321403,0
1718321994,0
1718322963,0
1718323382,0
1718324129,0
1718324430,0
1718325141,0
1718326030,0
1718326197,0
1718326885,0
1718327750,0
1718328137,0
1718328778,0
1718329480,0
1718330087,0
1718330310,0
1718331224,0
1718331818,0
1718332606,0
1718333040,0
1718333657,0
1718334329,0
1718334899,0
1718335208,0
1718336046,0
1718336793,0
1718336937,0
1718337748,0
1718338598,0
1718338754,0
1718339569,0
1718340775,0
1718341109,0
1718342114,0
1718342349,0
1718343325,1
1718344018,1
1718344293,0
1718344966,0
1718345400,0
1718346272,0
1718346702,0
1718347571,0
1718349266,0
1718349571,0
1718350389,0
1718351179,0
1718351516,0
1718352793,0
1718354087,0
1718355060,0
1718356017,0
1718356320,0
1718356895,0
1718357365,0
1718358380,0
1718358775,0
1718359167,2
1718360488,0
1718362005,0
1718362420,0
1718362983,0
1718363337,0
1718364179,0
1718365012,0
1718365277,0
1718366098,0
1718366824,0
1718368036,0
1718368511,0
1718369142,0
1718369790,0
1718370324,0
1718371004,0
1718371578,0
1718371837,0
1718372426,0
1718373073,0
1718374035,0
1718374553,0
1718375075,0
1718375526,0
1718376059,0
1718376822,0
1718377518,0
1718377846,0
1718378390,0
1718378946,0
1718379528,0
1718380528,0
1718380808,0
1718381505,0
1718382181,0
1718382821,0
1718383601,1
1718383906,0
1718384797,1
1718385418,1
1718385667,0
1718386438,1
1718386915,1
1718387457,0
1718388095,0
1718389398,0
1718389780,0
1718390807,0
1718390998,0
1718391660,0
1718392447,0
1718392834,0
1718393734,0
1718394171,0
1718394783,0
1718395285,0
1718396160,0
1718396347,0
1718397154,0
1718397644,0
1718398406,0
1718398933,0
1718399466,0
1718400199,0
1718400980,0
1718401457,0
1718401852,0
1718402823,0
1718403424,0
1718403957,0
1718404399,0
1718405479,0
1718406223,0
1718406761,0
1718407471,0
1718408140,0
1718408404,0
1718409152,0
1718409753,0
1718410248,0
1718410962,0
1718411337,0
1718412095,0
1718412710,0
1718413342,0
1718413871,0
1718414482,0
1718415130,0
1718416000,0
1718416342,0
1718416847,0
1718417440,0
1718418295,0
1718418539,0
1718419501,0
1718419860,0
1718420790,0
1718421048,0
1718421914,0
1718422505,0
1718422715,0
1718423784,0
1718423933,0
1718425015,0
1718425143,0
1718426121,0
1718426797,0
1718426926,0
1718427542,0
1718428357,0
1718429223,0
1718429568,0
1718430138,0
1718430639,0
1718431453,0
1718431881,0
1718432759,0
1718433427,0
1718433729,0
1718434564,0
1718434760,0
1718435611,0
1718436148,0
1718436905,0
1718437542,0
1718437933,0
1718438755,0
1718439862,0
1718440295,0
1718441201,0
1718441718,0
1718442352,0
1718442532,0
1718443606,0
1718444049,0
1718444578,0
1718444964,0
1718445772,0
1718446415,0
1718446892,0
1718447687,0
1718448036,0
1718448760,0
1718449596,0
1718450133,0
1718450365,0
1718451191,0
1718451757,0
1718452158,0
1718453095,0
1718453793,0
1718454347,0
1718455008,0
1718455442,0
1718455715,0
1718456498,0
1718457070,0
1718457777,0
1718755407,0
1718755795,0
1718756477,0
1718757050,0
1718757629,0
1718759127,0
1718759371,0
1718760294,0
1718760859,0
1718761431,0
1718762154,0
1718762509,0
1718763096,0
1718763647,0
1718764622,0
1718764991,0
1718765833,0
1718766041,0
1718767000,0
1718767261,0
1718768211,0
1718768436,0
1718769373,0
1718769621,0
1718770130,0
1718770825,0
1718771832,0
1718772317,0
1718772609,0
1718773203,0
1718773842,0
1718774816,0
1718775070,0
1718775983,0
1718776454,0
1718777056,0
1718777478,0
1718778351,0
1718778880,0
1718779545,0
1718780099,0
1718780564,0
1718780934,0
1718781772,0
1718782443,0
1718783217,0
1718783557,0
1718784007,0
1718784884,0
1718785503,0
1718785860,0
1718786534,0
1718789146,0
1718789796,0
1718790340,0
1718791511,0
1718792228,0
1718792810,0
1718792919,0
1718793535,0
1718794307,0
1718794800,0
1718795420,0
1718796361,0
1718796928,0
1718797367,0
1718797972,0
1718798405,0
1718799090,0
1718799723,0
1718800357,0
1718800718,0
1718801312,0
1718802412,0
1718802593,0
1718803340,0
1718803838,0
1718804610,0
1718805321,0
1718806296,0
1718807113,0
1718807491,0
1718808357,0
1718808727,0
1718809192,0
1718809857,0
1718810328,0
1718810960,0
1718811595,0
1718812563,0
1718812980,0
1718813351,0
1718814380,0
1718814665,0
1718815201,0
1718815829,0
1718816435,0
1718817135,0
1718817727,0
1718818491,0
1718819159,0
1718819785,0
1718820298,0
1718820547,0
1718821235,0
1718822206,0
1718822540,0
1718823017,0
1718823549,0
1718824498,1
1718825052,1
1718825832,1
1718826356,1
1718826889,0
1718827599,0
1718827870,0
1718828317,0
1718829001,0
1718829616,0
1718830314,0
1718830889,0
1718831510,0
1718832406,0
1718832511,0
1718833580,0
1718833790,0
1718834636,0
1718835115,0
1718835618,0
1718836364,0
1718836889,0
1718837695,0
1718837943,0
1718838855,0
1718839540,0
1718839856,0
1718840450,0
1718840976,0
1718843602,0
1718845324,0
1718848600,0
1718849057,0
1718850762,0
